"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
877d19ef-295d-4d8c-bef8-39b37868197a,2f2fa8b5-0341-424e-a182-849d4459fc6f,"#N/A","#N/A","#N/A","#N/A","Brian Gladden is Executive Vice President and Chief Financial Officer at Mondelēz International and leads the company’s Finance, M&A, and Best-in-Class Cost Leadership agenda.",jmanningcongagdo+81@gmail.com,"#N/A","#N/A",Ollie,"#N/A","#N/A",Saxon,"#N/A",Los Angeles,USA,"#N/A","#N/A","#N/A",90012,CA,1000 Elysian Park Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(685) 942-8782,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
8842fad2-207c-4fa0-a8b1-7ffda49b41b1,61c1f731-4cf1-4964-af62-2a623a0575ff,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+311@gmail.com,"#N/A","#N/A",Lissie,"#N/A","#N/A",Derrik,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4463,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
888ae016-0391-4125-9fbb-4d2e13fb1ae6,9f718137-b932-4ed0-8779-a94c0bfefd4a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+467@gmail.com,"#N/A","#N/A",Lilllie,"#N/A","#N/A",Guy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(986) 889-3591,"#N/A","#N/A",Group VP,Prodly,"#N/A","#N/A",false,false
8904229b-10d2-446b-85e2-0ad5fdccb823,45b38ae5-7f5b-4e30-9e94-c78cd41fbcbe,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+683@gmail.com,"#N/A","#N/A",Tracy,"#N/A","#N/A",Marlow,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
894c8488-fc20-4ed7-84f8-fb0eb5e93f91,9a38a4cb-1593-4203-8711-6d2312f18a82,"#N/A","#N/A","#N/A","#N/A","Mark Howard is executive vice president and chief legal officer for Nationwide. In this role, he leads the company’s trial, legal, government relations, compliance, corporate citizenship, and corporate governance functions.",jmanningcongagdo+323@gmail.com,"#N/A","#N/A",Jeannette,"#N/A","#N/A",Riccardo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(685) 472-0008,"#N/A","#N/A",Chief Legal Officer,Prodly,"#N/A","#N/A",false,false
8974d1cb-65f0-43c3-bf1a-0ca9880f37ca,55a8d9f9-958a-447f-9b5d-f6c7c51ef913,"#N/A",(03) 8223 6009,"#N/A",Marketing,"#N/A",jmanningcongagdo+10@gmail.com,"#N/A",(03) 8223 6009,Cynde,"#N/A","#N/A",Elmer,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0427 614 581,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 8223 6009,"#N/A","#N/A",VP of Marketing,Prodly,"#N/A","#N/A",false,false
8992a7ec-e076-4b26-9e39-4c31644ce247,eee87ba9-0bc7-4af8-bb0f-3fcaa0119cf0,"#N/A",(02) 6776 6605,"#N/A",Operations,"#N/A",jmanningcongagdo+687@gmail.com,"#N/A",(02) 6776 6605,Charmine,"#N/A","#N/A",Dill,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0425 790 471,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 6776 6605,"#N/A","#N/A","SVP, Technology",Prodly,"#N/A","#N/A",false,false
89b1cbc4-5b44-4d6a-a979-06b668f5f2f5,9efa2f84-427c-43d1-abfb-7e79a7a34864,"#N/A","#N/A","#N/A","#N/A","Thomas K. Montag is chief operating officer of Bank of America and is a member of the company’s executive management team. In this role, he is responsible for all of the businesses that serve companies and institutional investors, including middle-market commercial and large corporate clients, and institutional investor clients, including Bank of America Merrill Lynch Global Research and the global markets sales and trading businesses.",jmanningcongagdo+38@gmail.com,"#N/A","#N/A",Elwira,"#N/A","#N/A",Shep,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(380) 675-0645,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
89d05856-d8f9-4913-b146-4978821407bc,a6463219-00ee-4bba-b35c-e8fdcb8b07a1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+488@gmail.com,"#N/A","#N/A",Libby,"#N/A","#N/A",Zachary,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
89d84e3c-64f4-488d-85c0-42b4b19c501f,8efc09ef-d9ae-4b5f-be17-92fc9e76da0f,"#N/A","#N/A",1973-10-20,"#N/A","#N/A",jmanningcongagdo+563@gmail.com,"#N/A","#N/A",Adiana,"#N/A","#N/A",Osbourne,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+41 22 343 80 14,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
8a920d55-1b41-4129-aeb8-7ad5bc2154a3,8e316f34-a89a-4f94-a148-7ffad7333b5c,"#N/A",(08) 8051 6477,"#N/A",Business Development,"#N/A",jmanningcongagdo+783@gmail.com,"#N/A",(08) 8051 6477,Marylinda,"#N/A","#N/A",Tim,"#N/A",Bibra Lake,Australia,"#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,0416 484 426,Bibra Lake,Australia,"#N/A","#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,(08) 8051 6477,"#N/A","#N/A",EVP Business Development,Prodly,"#N/A","#N/A",false,false
8aa5bc64-9aef-40ac-8d53-0e7df1c7aa74,12f6c7f2-8d2d-41ee-8c3d-0cdbcd53d464,"#N/A",(02) 6817 6366,"#N/A",Finance,"#N/A",jmanningcongagdo+48@gmail.com,"#N/A",(02) 6817 6366,Eve,"#N/A","#N/A",Hillel,"#N/A",Kensington,Australia,"#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,0411 837 195,Kensington,Australia,"#N/A","#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,(02) 6817 6366,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
8ad5cb29-7609-400b-aba8-2f8716109db7,55a8d9f9-958a-447f-9b5d-f6c7c51ef913,"#N/A",(02) 6479 8597,"#N/A",Business Development,"#N/A",jmanningcongagdo+9@gmail.com,"#N/A",(02) 6479 8597,Dodi,"#N/A","#N/A",Jan,"#N/A",Canley Vale,Australia,"#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,0425 210 551,General Utilities,Australia,"#N/A","#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,(02) 6479 8597,"#N/A","#N/A",Development Director,Prodly,"#N/A","#N/A",false,false
8b5a3301-835b-4031-b323-b9a0c09ba154,c44f8f8b-8e16-4ee0-874e-fda9e44896d3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+56@gmail.com,"#N/A","#N/A",Kelci,"#N/A","#N/A",Bailey,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8c081971-deb3-4a2a-8c4c-7dc342f077ff,cdc5c9e8-ef00-4661-9283-5709305e0dd4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+813@gmail.com,"#N/A","#N/A",Clare,"#N/A","#N/A",Titus,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4049,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8db8d0a3-0a1c-42ce-9ed2-66c9a8ebfe6c,46307c28-e65c-468d-a18e-86d361448d1a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+851@gmail.com,"#N/A","#N/A",Brook,"#N/A","#N/A",Jerrie,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4060,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
8e59a271-c78f-4266-aa7b-0944d189bd7f,198079c9-7543-4b63-8305-5f32edde4c5f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+134@gmail.com,"#N/A","#N/A",Dinnie,"#N/A","#N/A",Patricio,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(408) 638-5768,"#N/A","#N/A","Charman, Walt Disney International",Prodly,"#N/A","#N/A",false,false
8fb6fa5e-18b2-4866-af72-6f7ce9a5dded,14482cd9-d769-4511-bf75-988445393e35,"#N/A","#N/A",1966-08-25,"#N/A",Alex Gorsky is Chairman and Chief Executive Officer of Johnson & Johnson. Alex is the seventh person to serve as Chairman and CEO of Johnson & Johnson since it became a publicly traded company in 1944.,jmanningcongagdo+274@gmail.com,"#N/A","#N/A",Vanya,"#N/A","#N/A",Parsifal,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,201 Sussex Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(361) 571-7392,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
9046a956-3475-4860-845c-b9830794c147,68a32e49-4a1b-4a31-8a89-ce844ae8eae8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+352@gmail.com,"#N/A","#N/A",Gerrie,"#N/A","#N/A",Denys,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1491,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
9133368c-e808-490d-b37d-06e924af0190,1b59e988-428a-467d-b5e9-cf8c9488777c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+62@gmail.com,"#N/A","#N/A",Edin,"#N/A","#N/A",Erasmus,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
914b0bb6-0ec3-460a-bb93-ad4effe7cf13,46307c28-e65c-468d-a18e-86d361448d1a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+853@gmail.com,"#N/A","#N/A",Arlinda,"#N/A","#N/A",Jere,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4062,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9156e37d-3601-469b-b35a-181c1bfb9c18,71fe8f6b-f5d4-4246-a83e-ac1590f36142,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+718@gmail.com,"#N/A","#N/A",Mickie,"#N/A","#N/A",Wald,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4009,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
91880826-0191-44ae-b023-a791ba5cc05d,02769a5d-1114-4761-8cc1-4da80d0e2999,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+282@gmail.com,"#N/A","#N/A",Susannah,"#N/A","#N/A",Winston,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(256) 531-2958,"#N/A","#N/A","CEO, Chairperson",Prodly,"#N/A","#N/A",false,false
91a78a04-11f6-4bde-a847-79ff1c8a45d3,7e39942d-a0bb-4a25-8a35-877e96f63359,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+132@gmail.com,"#N/A","#N/A",Maris,"#N/A","#N/A",Thornton,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(809) 251-1133,"#N/A","#N/A","President, Global Fabric Care",Prodly,"#N/A","#N/A",false,false
91e64799-ec9a-43ac-adbe-91547764d15e,ae405f7c-839f-41cd-bff2-5344e162db6b,"#N/A","#N/A","#N/A","#N/A","Jeff Gennette was elected chief executive officer on March 23, 2017. Gennette previously held the role of president of Macy’s, Inc. from March 2014 until September 2017. Prior to that, he was chief merchandising officer of Macy’s, Inc. (formerly known as Federated Department Stores, Inc.), a position to which he was appointed in February 2009.",jmanningcongagdo+728@gmail.com,"#N/A","#N/A",Janna,"#N/A","#N/A",Bron,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(901) 559-1159,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
920e4189-cad0-4f07-ba98-4a5170f72a86,49a3ec02-72b2-43d1-8045-6021cfb61d79,"#N/A",(02) 6512 6327,"#N/A",Sales,"#N/A",jmanningcongagdo+842@gmail.com,"#N/A",(02) 6512 6327,Elane,"#N/A","#N/A",Aurthur,"#N/A",Cecil Hills,Australia,"#N/A","#N/A","#N/A",2171,NSW,19 Airlie Cr,0420 108 581,Cecil Hills,Australia,"#N/A","#N/A","#N/A","#N/A",2171,NSW,19 Airlie Cr,(02) 6512 6327,"#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
92bca69f-02df-4cee-a693-40cd5890a652,d9f577d6-ec7e-49ba-bc28-dcab3a4a69c6,"#N/A",(03) 7668 7869,"#N/A",Sales,"#N/A",jmanningcongagdo+13@gmail.com,"#N/A",(03) 7668 7869,Marga,"#N/A","#N/A",Josiah,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0423 170 220,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7668 7869,"#N/A","#N/A",Sales Executive,Prodly,"#N/A","#N/A",false,false
92e73a76-7ae2-4fcd-a3b3-2c96c3c619bf,19635baf-1eb1-4d90-8cac-798e946f5e6f,"#N/A","#N/A","#N/A","#N/A","Brian Cornell is board chairman and CEO of Target Corp. He is responsible for Target’s global business, including more than 1,800 U.S. stores and Target.com, more than 320,000 team members and millions of guests.",jmanningcongagdo+291@gmail.com,"#N/A","#N/A",Sybille,"#N/A","#N/A",Killie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(354) 765-5274,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
93582d90-ac4f-4231-a552-faf973fd9032,f4194b3a-e8de-464d-90de-f5f6c7afe138,"#N/A",(02) 7174 8332,"#N/A",Finance,"#N/A",jmanningcongagdo+95@gmail.com,"#N/A",(02) 7174 8332,Angie,"#N/A","#N/A",Kimbell,"#N/A",Kensington,Australia,"#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,0415 565 463,Kensington,Australia,"#N/A","#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,(02) 7174 8332,"#N/A","#N/A",Asset Manager,Prodly,"#N/A","#N/A",false,false
93bd0fe8-bf8e-4d2e-b9a4-d3adfe25d215,c62b7c4c-6cf0-406a-8d31-8961c700b96d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+473@gmail.com,"#N/A","#N/A",Caresse,"#N/A","#N/A",Leigh,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
93ce7e14-637f-44b9-868c-48caa183977f,19a3dea8-36b6-4f2f-9df1-76b866df40e4,"#N/A","#N/A","#N/A","#N/A","Chris Houston leads all facets of operations, including pharmacies, call centers, client services and technology services, which helps bring safe and affordable medications within reach of patients and payers.",jmanningcongagdo+325@gmail.com,"#N/A","#N/A",Johnath,"#N/A","#N/A",Staffard,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(893) 633-7131,"#N/A","#N/A",EVP & COO,Prodly,"#N/A","#N/A",false,false
93d4d4a3-7f5c-4cde-9997-a942cf817b07,b6f628ef-1fe3-4ffb-9efc-bda9bd7abd5d,"#N/A","#N/A","#N/A","#N/A","Brian L. Roberts is Chairman and CEO of Comcast Corporation. Under his leadership, Comcast has grown into a global Fortune 50 company uniquely positioned at the intersection of media and technology with two primary businesses, Comcast Cable and NBCUniversal.",jmanningcongagdo+872@gmail.com,"#N/A","#N/A",Madelle,"#N/A","#N/A",Ermin,"#N/A",Boston,USA,"#N/A","#N/A","#N/A",2215,MA,4 Yawkey Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(199) 586-3991,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
93eaecbb-6c2d-4131-9b60-6e8ee4221ffc,393e41db-ba9d-4c14-8256-8d97b8306fc2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+212@gmail.com,"#N/A","#N/A",Thekla,"#N/A","#N/A",Norbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0109,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
9476b487-a2c7-4b1c-ac35-3a22951e36be,71f7addf-4196-473a-9cd3-0a2732bb8b6c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+753@gmail.com,"#N/A","#N/A",Shara,"#N/A","#N/A",Filberto,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4016,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
948818f8-45f1-4ac1-a69c-f8c4e9efff24,78c0139a-f517-49b9-827e-1176312905f6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+118@gmail.com,"#N/A","#N/A",Pearline,"#N/A","#N/A",Guilbert,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",76 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
94b821bc-7947-480d-be7a-be5cf8e471b7,7e39942d-a0bb-4a25-8a35-877e96f63359,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+133@gmail.com,"#N/A","#N/A",Marika,"#N/A","#N/A",Siegfried,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(502) 259-4392,"#N/A","#N/A",Chief Human Resources Officer,Prodly,"#N/A","#N/A",false,false
95ce4045-7fad-4fd8-bd48-3b1fa69550f8,93ab094f-0d7d-43f2-95ea-ad289143b903,"#N/A","#N/A",1975-10-21,"#N/A","Mr. O’Neill has been Executive Vice President, Corporate Affairs & Communications since September 2014. Prior thereto, he had been Senior Vice President, Corporate Affairs & Communications since 1991.",jmanningcongagdo+535@gmail.com,"#N/A","#N/A",Coraline,"#N/A","#N/A",Fields,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(820) 774-5778,"#N/A","#N/A",EVP -CORPORATE AFFAIRS & COMMUNICATIONS,Prodly,"#N/A","#N/A",false,false
966091a3-7a69-40b3-9ba4-fa190fcaacc8,29c75b69-8325-4165-892f-118f1be09b52,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com,"#N/A",(212) 555-5555,Howard,"#N/A","#N/A",Jones,"#N/A",New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(212) 555-5555,"#N/A","#N/A",Buyer,"#N/A","#N/A","#N/A",false,false
96628a94-d59a-43ea-842c-cbd1367eb553,14482cd9-d769-4511-bf75-988445393e35,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+259@gmail.com,"#N/A","#N/A",Marilyn,"#N/A","#N/A",Dick,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8707,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
9668222c-8960-479b-a92e-cd5aca83f92e,c82cb6aa-fec5-4503-b541-eb5c07ca72f5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+151@gmail.com,"#N/A","#N/A",Renie,"#N/A","#N/A",Gaylord,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0102,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
97d59007-79f9-48b7-af92-316dc2784b63,a8562229-3867-4965-af5b-acc73800ddef,"#N/A",(08) 6471 7134,"#N/A",Business Development,"#N/A",jmanningcongagdo+145@gmail.com,"#N/A",(08) 6471 7134,Maiga,"#N/A","#N/A",Jermayne,"#N/A",Adelaide,Australia,"#N/A","#N/A","#N/A",5000,SA,460 Waymouth St,0424 210 803,Adelaide,Australia,"#N/A","#N/A","#N/A","#N/A",5000,SA,460 Waymouth St,(08) 6471 7134,"#N/A","#N/A","EVP, Business Development",Prodly,"#N/A","#N/A",false,false
97eaa477-e480-4e8f-970c-ad61a7073889,6e269238-0678-4ed4-99b3-3d5db53cd952,"#N/A","#N/A","#N/A","#N/A","Previously, Donofrio was vice president, secretary and general counsel of Mars, Incorporated. Prior to Mars, Donofrio held the general counsel and secretary role at the Shaw Group, Inc. and Visteon Inc.",jmanningcongagdo+724@gmail.com,"#N/A","#N/A",Elita,"#N/A","#N/A",Graehme,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(119) 165-0834,"#N/A","#N/A",EVP and General Counsel,Prodly,"#N/A","#N/A",false,false
983db4e7-f059-4c11-aab6-4f92a907fad0,75d98529-2fe8-4a62-97e1-be6eb0a9d2b0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+60@gmail.com,"#N/A","#N/A",Dorena,"#N/A","#N/A",Chuck,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9902a7d7-ec68-4131-a87f-3709a73fa17c,2ef1a23d-2f43-42e6-8df6-845f3016dde2,"#N/A","#N/A",1980-11-20,"#N/A","Bob Gordon has been our company’s Executive Vice President, General Counsel and Secretary since January 2015. Previously, he served as the Chief Governance Officer and General Counsel of Safeway Inc. He served in this role since June 2000, been the company’s Secretary since September 2005, and has been Senior Vice President since May 17, 1999. He has been Executive Officer of Safeway Inc. since 2000.",jmanningcongagdo+453@gmail.com,"#N/A","#N/A",Sadie,"#N/A","#N/A",Rollie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(143) 863-6111,"#N/A","#N/A",EVP & General Counsel,Prodly,"#N/A","#N/A",false,false
995d3c41-1eef-4887-b1a6-dfd48f01564f,008428e9-78d7-4438-b0b6-03d777daaa35,"#N/A","#N/A","#N/A","#N/A","Eddy oversees Apple’s industry-leading content stores including the iTunes Store and Apple Music, as well as Apple Pay, Maps, Search Ads, Apple’s innovative iCloud services, and Apple’s productivity and creativity apps. Eddy also leads the newly created team responsible for developing all aspects of Apple’s worldwide video programming. Eddy’s team has an excellent track record of building and strengthening online services to meet and exceed the high expectations of Apple’s customers.",jmanningcongagdo+461@gmail.com,"#N/A","#N/A",Sheri,"#N/A","#N/A",Franklin,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(489) 336-1815,"#N/A","#N/A",SVP Internet and Software Services,Prodly,"#N/A","#N/A",false,false
